date,stock_deviation
1970-10-05,-0.004545533231327781
1970-10-06,0.04927525030715252
1970-10-07,0.16147087620837475
1970-10-08,0.015928779861756226
1970-10-09,-0.16298753236021213
1970-10-12,-0.07004629980240651
1970-10-13,-0.035145392375333984
1970-10-14,-0.07415254786610603
1970-10-15,0.10540632690702267
1970-10-16,-0.051667715821947624
1970-10-19,-0.035088161804845086
1970-10-20,-0.018496714532375336
1970-10-21,-0.00968555201377086
1970-10-22,-0.014893082635744292
1970-10-23,0.023884961647645753
1970-10-26,-0.05898050751004824
1970-10-27,-0.09011735022068024
1970-10-28,-0.1272145504398008
1970-10-29,-0.0585103157375535
1970-10-30,0.01002542355230851
1970-11-02,0.05103221109935241
1970-11-03,0.020010023244790176
1970-11-04,-0.09608308119433318
1970-11-05,-0.03343584494931484
1970-11-06,0.14862537650125418
1970-11-09,0.17786183314663973
1970-11-10,0.07161034643650055
1970-11-11,-0.013968105827059318
1970-11-12,-0.09048739075660706
1970-11-13,-0.25500914986644574
1970-11-16,-0.12723384478262467
1970-11-17,0.16979478406054582
1970-11-18,-0.07851718472582903
1970-11-19,0.18978167751005692
1970-11-20,0.16419289633631706
1970-11-23,0.24961912365896488
1970-11-24,0.21134742030075593
1970-11-25,0.2592493306313237
1970-11-27,0.3113298533218245
1970-11-30,0.0742532547031125
1970-12-01,0.33530261367559433
1970-12-02,0.030484065945660888
1970-12-03,0.44983032079679575
1970-12-04,0.07622835199747868
1970-12-07,0.1417736437703887
1970-12-08,-0.08087567772184201
1970-12-09,-0.13002841600349946
1970-12-10,0.07134225113051151
1970-12-11,-0.030521846775497963
1970-12-14,-0.42615091853908105
1970-12-15,0.0747352455343524
1970-12-16,0.11173589367951564
1970-12-17,0.1467419596655013
1970-12-18,-0.1665273942053318
1970-12-21,-0.06101525255611939
1970-12-22,-0.11263521654265318
1970-12-23,0.04700501795325884
1970-12-24,0.1317852682300984
1970-12-28,0.24543316981622
1970-12-29,0.1254257762006361
1970-12-30,-0.1582849419542729
1970-12-31,-0.06812011397310691
1971-01-04,-0.06397682481578393
1971-01-05,0.3219888875527026
1971-01-06,0.1182920570884427
1971-01-07,0.03417153337172252
1971-01-08,0.14657176818166207
1971-01-11,0.19440827518701553
1971-01-12,0.12214109780532922
1971-01-13,-0.33128589711019174
1971-01-14,0.157576034111635
1971-01-15,0.11154302741800137
1971-01-18,-0.17949949311358537
1971-01-19,0.3047550810234867
1971-01-20,-0.0008616873196203301
1971-01-21,0.15096081793308258
1971-01-22,-0.0836913266352255
1971-01-25,0.15382204417671375
1971-01-26,0.26435692608356476
1971-01-27,0.0045417504651190654
1971-01-28,0.0598620484982213
1971-01-29,0.14586939769131746
1971-02-01,-0.011749425104685685
1971-02-02,-0.0331327681030551
1971-02-03,0.22228729990976248
1971-02-04,0.04604927876165732
1971-02-05,0.28590597212314606
1971-02-08,0.00039652734994888306
1971-02-09,-0.10818816189254932
1971-02-10,0.07566098017352019
1971-02-11,0.09982338015522174
1971-02-12,-0.06926031091383678
1971-02-16,0.18033236265182495
1971-02-17,0.021110863557883164
1971-02-18,-0.2807912698813837
1971-02-19,-0.30106804413454924
1971-02-22,-0.11214288749865275
1971-02-23,-0.09263046405144948
1971-02-24,0.1523717290588813
1971-02-25,0.2807010071618201
1971-02-26,0.07064902995313815
1971-03-01,-0.07966226445777025
1971-03-02,0.01991715601512567
1971-03-03,-0.16813555998461638
1971-03-04,-0.10320925606148634
1971-03-05,0.0893216718520442
1971-03-08,0.0643180917416295
1971-03-09,-0.04800158100468721
1971-03-10,-0.060492168579781236
1971-03-11,0.14312619609492216
1971-03-12,-0.11653411920581647
1971-03-15,0.07303984888962134
1971-03-16,-0.05674763449600917
1971-03-17,-0.081130747284206
1971-03-18,0.030743373291834075
1971-03-19,-0.09825707972049713
1971-03-22,-0.3344700645123204
1971-03-23,0.011162351284706773
1971-03-24,-0.024135830146928328
1971-03-25,0.2778764196804602
1971-03-26,-0.7503816549267093
1971-03-29,-0.13805288927895631
1971-03-30,0.003662481904029846
1971-03-31,-0.1415257645504795
1971-04-01,-0.002365661518915374
1971-04-02,-0.10652986168861389
1971-04-05,-0.15938362585646715
1971-04-06,-0.07657128040279737
1971-04-07,0.5058889687061328
1971-04-08,0.07784062836851291
1971-04-12,0.018418857029509184
1971-04-13,0.10017378947564382
1971-04-14,-0.015329873987607101
1971-04-15,0.13995179108211175
1971-04-16,0.06608560468469449
1971-04-19,0.2347995617559988
1971-04-20,-0.17302452879292574
1971-04-21,-0.26085803551332987
1971-04-22,0.07544347430978604
1971-04-23,-0.05265140107699651
1971-04-26,0.012213185429573059
1971-04-27,-0.04871323917593173
1971-04-28,0.14706297005925606
1971-04-29,-0.12188891427857484
1971-04-30,-0.1192301149879178
1971-05-03,-0.127997236592428
1971-05-04,0.03214680084160548
1971-05-05,0.10247266079698392
1971-05-06,0.04945395035403166
1971-05-07,-0.09928373779569455
1971-05-10,0.0636687363897046
1971-05-11,0.05001256082739047
1971-05-12,0.011380651167463895
1971-05-13,0.05641857641083803
1971-05-14,0.34288595616817474
1971-05-17,-0.14784981948988474
1971-05-18,-0.059595252786365904
1971-05-19,-0.05080841162375194
1971-05-20,0.07813701033592224
1971-05-21,0.16040009260177612
1971-05-24,-0.20862809675080385
1971-05-25,-0.08735699100153838
1971-05-26,0.035593722547801576
1971-05-27,0.03732935232775603
1971-05-28,0.11689374063696434
1971-06-01,0.24502887257508021
1971-06-02,0.20351873338222504
1971-06-03,-0.018801942467689514
1971-06-04,-0.013589392815315904
1971-06-07,0.022317347781996233
1971-06-08,-0.12269268397773914
1971-06-09,0.002462876694544036
1971-06-10,-0.14250054103987608
1971-06-11,0.007921487092971802
1971-06-14,-0.2227131447621744
1971-06-15,0.0449509407792803
1971-06-16,-0.01900392770767212
1971-06-17,-0.030436060258320907
1971-06-18,-0.22171304055622798
1971-06-21,-0.21791987121105016
1971-06-22,-0.267783707806041
1971-06-23,0.13890655977385435
1971-06-24,0.07593881658145385
1971-06-25,0.17506833587374082
1971-06-28,0.01852718847138668
1971-06-29,0.1463530233928143
1971-06-30,0.06213776341506261
1971-07-01,0.08832430200917685
1971-07-02,-0.0810011476278305
1971-07-06,0.338395306042262
1971-07-07,-0.060588423694881044
1971-07-08,0.07829504992280789
1971-07-09,0.02829267297472171
1971-07-12,-0.1793574797255637
1971-07-13,-0.12985988599913512
1971-07-14,-0.1019981652498263
1971-07-15,-0.023756895746503304
1971-07-16,-0.0036737152508319326
1971-07-19,-0.07039305567741394
1971-07-20,0.13289918431214076
1971-07-21,0.02901843615940436
1971-07-22,-0.19553037413528784
1971-07-23,-0.1556457834584375
1971-07-26,0.041930841548103004
1971-07-27,-0.10134595206805663
1971-07-28,-0.24061519120420627
1971-07-29,-0.28648711315223174
1971-07-30,-0.21611100328820143
1971-08-02,0.1238311784608026
1971-08-03,-0.39300997661692705
1971-08-04,-0.19542797122682742
1971-08-05,0.03183996464524874
1971-08-06,0.142879105040004
1971-08-09,-0.04740242872919431
1971-08-10,0.06453339329787688
1971-08-11,0.18034134273018054
1971-08-12,0.23723775361265353
1971-08-13,0.03272020391055541
1971-08-16,0.12375849485397339
1971-08-17,0.17733347096613272
1971-08-18,-0.3038265641246518
1971-08-19,-0.11825325233595763
1971-08-20,0.1291666605642856
1971-08-23,0.08695678200040646
1971-08-24,0.3327071826372823
1971-08-25,0.01792582550218924
1971-08-26,-0.13506052962371484
1971-08-27,-0.010498932429722885
1971-08-30,-0.10950742874826602
1971-08-31,-0.004382814679829039
1971-09-01,-0.06331364278282336
1971-09-02,-0.1917380690574646
1971-09-03,0.3529406392148573
1971-09-07,0.22748340666294098
1971-09-08,0.05552154353686589
1971-09-09,-0.3914674605642041
1971-09-10,-0.04159853926726953
1971-09-13,0.02978391519614476
1971-09-14,-0.12600130481379068
1971-09-15,-0.023719942995480636
1971-09-16,0.017307662538119217
1971-09-17,0.1987199676888345
1971-09-20,-0.13574067183903438
1971-09-21,0.040089912712574005
1971-09-22,-0.13844836609704103
1971-09-23,-0.07632909289428014
1971-09-24,0.02875781697886559
1971-09-27,-0.10067789043698916
1971-09-28,0.1668350504977365
1971-09-29,0.021745528493607225
1971-09-30,-0.04689040992941429
1971-10-01,0.10328627271311674
1971-10-04,0.0707146844693618
1971-10-05,-0.0407633643065175
1971-10-06,0.11077995811189822
1971-10-07,0.07569785628999881
1971-10-08,-0.09647304671151247
1971-10-11,0.035810330084391495
1971-10-12,0.30118877653564624
1971-10-13,-0.012755779283384783
1971-10-14,-0.2561690700905679
1971-10-15,-0.10244648371424248
1971-10-18,-0.38531728301729373
1971-10-19,-0.3386874369212549
1971-10-20,-0.2791264940585414
1971-10-21,0.01850147651774492
1971-10-22,-0.19163158429520522
1971-10-25,-0.12487268660749606
1971-10-26,0.08290858566761017
1971-10-27,-0.08699821361473781
1971-10-28,-0.00806127914360566
1971-10-29,0.03166132100990815
1971-11-01,-0.30193508735724883
1971-11-02,0.1635290597166339
1971-11-03,0.24838790510382047
1971-11-04,0.15844607140336642
1971-11-05,0.17174975786890379
1971-11-08,-0.24597814466272006
1971-11-09,0.17198328248092132
1971-11-10,-0.1869706724371234
1971-11-11,-0.09206661688430096
1971-11-12,-0.03249487174408827
1971-11-15,0.015900817300593673
1971-11-16,0.15353226768118944
1971-11-17,-0.038087340337890296
1971-11-18,-0.09308960820947298
1971-11-19,-0.09348650489534727
1971-11-22,-0.17109402162687992
1971-11-23,-0.16997979581356049
1971-11-24,0.05069083614008818
1971-11-26,0.563568166324071
1971-11-29,0.35741083323955536
1971-11-30,0.05661510995456176
1971-12-01,0.3338699851717273
1971-12-02,0.05232832474367832
1971-12-03,0.12750518321990967
1971-12-06,0.07943620852061706
1971-12-07,-0.20309028029441833
1971-12-08,0.1279465513569953
1971-12-09,0.020418603505406807
1971-12-10,0.12548851541110295
1971-12-13,0.1024482250213623
1971-12-14,0.036785900592803955
1971-12-15,0.21482751199177308
1971-12-16,0.19928226939269322
1971-12-17,0.1441231465765398
1971-12-20,0.1142157869679572
1971-12-21,0.0020345353654462883
1971-12-22,-0.12391414919069632
1971-12-23,-0.016117626002856156
1971-12-27,0.0621133212532321
1971-12-28,0.09648579784801825
1971-12-29,0.031389785664423187
1971-12-30,0.0374511182308197
1971-12-31,0.10884562134742737
1972-01-03,-0.07599150495869722
1972-01-04,-0.07418117565768156
1972-01-05,0.2046036400965292
1972-01-06,-0.1177458848272046
1972-01-07,-0.04787405260971411
1972-01-10,0.12402947672775966
1972-01-11,0.1159516636814395
1972-01-12,0.010686116559167402
1972-01-13,-0.12617942903722934
1972-01-14,0.10163927716868315
1972-01-17,-0.010310045310429672
1972-01-18,0.26360965626580324
1972-01-19,-0.15871667329754047
1972-01-20,0.0233583035213627
1972-01-21,0.02610671945980414
1972-01-24,-0.13553190657070857
1972-01-25,-0.048794622932163634
1972-01-26,-0.07597913273743373
1972-01-27,0.2614672247852603
1972-01-28,0.014606298080511948
1972-01-31,0.012223684362002274
1972-02-01,-0.005134938018660051
1972-02-02,0.005896376711980622
1972-02-03,-0.06361031958034857
1972-02-04,0.1910089147942422
1972-02-07,-0.04143588883536253
1972-02-08,-0.27502035030297023
1972-02-09,0.07220113064561673
1972-02-10,0.15892302351338472
1972-02-11,-0.12181918961661253
1972-02-14,-0.11443180058683922
1972-02-15,-0.05686204774039183
1972-02-16,0.10747085511684418
1972-02-17,-0.19969023338386194
1972-02-18,-0.15171955738749077
1972-02-22,0.09186322561332005
1972-02-23,0.0923708922096651
1972-02-24,0.11582461425236446
1972-02-25,-0.10324321048600282
1972-02-28,-0.01960083629403897
1972-02-29,-0.06831486736025383
1972-03-01,0.15585773118904456
1972-03-02,0.20736323190586958
1972-03-03,0.10369286792618837
1972-03-06,-0.10439497871058379
1972-03-07,-0.06961146422795039
1972-03-08,-0.107121290905134
1972-03-09,-0.3201283152614316
1972-03-10,-0.04095425988946744
1972-03-13,0.005491480231285095
1972-03-14,-0.06083197891712189
1972-03-15,-0.01151132690054979
1972-03-16,0.3043396813528858
1972-03-17,-0.0006526282855432441
1972-03-20,-0.25954681847776584
1972-03-21,-0.09208809797252826
1972-03-22,0.0021386295557022095
1972-03-23,-0.021801050220219054
1972-03-24,-0.177444189786911
1972-03-27,-0.12034031535897682
1972-03-28,-0.37926869732992863
1972-03-29,-0.0059543805462976
1972-03-30,0.10027941848550448
1972-04-03,-0.02539342216083007
1972-04-04,0.24505160961832395
1972-04-05,0.4962041218365947
1972-04-06,0.2744576930999756
1972-04-07,-0.02368680068424922
1972-04-10,-0.01019197702407837
1972-04-11,0.06495460016386545
1972-04-12,-0.003983139991760254
1972-04-13,-0.001953408122062683
1972-04-14,0.13620435127189978
1972-04-17,0.16794494433062468
1972-04-18,0.08620445430278778
1972-04-19,-0.042683514101163667
1972-04-20,-0.095885398132463
1972-04-21,0.022687692727359376
1972-04-24,0.025601810642651657
1972-04-25,-0.12650791768516711
1972-04-26,0.3482467606663704
1972-04-27,0.00666564277240056
1972-04-28,0.1975816722427126
1972-05-01,-0.3933309125048794
1972-05-02,-0.06057295948266983
1972-05-03,0.16337804070540685
1972-05-04,-0.07496214977332727
1972-05-05,-0.12556460925510748
1972-05-08,-0.05865545570850372
1972-05-09,-0.2944713341338314
1972-05-10,0.06677685678005219
1972-05-11,0.16006482711860315
1972-05-12,0.011955442173142927
1972-05-15,0.10588071601731741
1972-05-16,0.07060854775565062
1972-05-17,0.4269752949476242
1972-05-18,0.15929137383188774
1972-05-19,0.10023475864103659
1972-05-22,-0.24146321522338354
1972-05-23,-0.003027472112858476
1972-05-24,0.13657292297908086
1972-05-25,-0.13528719757284335
1972-05-26,0.23358105229479875
1972-05-30,-0.29211946257522925
1972-05-31,-0.21579895913600922
1972-06-01,0.11198998592337972
1972-06-02,0.16609694285595467
1972-06-05,0.016516319165628346
1972-06-06,-0.15258384480768328
1972-06-07,-0.11728910098270262
1972-06-08,0.018318948088861475
1972-06-09,-0.09409725909330646
1972-06-12,0.054769520856893905
1972-06-13,-0.08027912179628771
1972-06-14,0.026537501690338416
1972-06-15,0.010905247561783682
1972-06-16,0.06827707436620045
1972-06-19,-0.04946151058724624
1972-06-20,0.00749686421180229
1972-06-21,0.029455621631779394
1972-06-22,-0.0031957315901927075
1972-06-23,-0.15975713349403264
1972-06-26,-0.0490005654948078
1972-06-27,0.0412039135364779
1972-06-28,-0.000819998128072541
1972-06-29,-0.001294581840436848
1972-06-30,0.058780080460490325
1972-07-03,0.05411595975359518
1972-07-05,0.1415356865950983
1972-07-06,0.18425905958135047
1972-07-07,-0.08993150769396152
1972-07-10,-0.04528864393842724
1972-07-11,-0.1398982834070921
1972-07-12,0.04288221865284214
1972-07-13,-0.07581350083152572
1972-07-14,-0.02657388150691986
1972-07-17,-0.2771613635122776
1972-07-18,-0.1463889954041484
1972-07-19,0.1338975150534445
1972-07-20,0.043275415897369385
1972-07-21,0.01792398964365205
1972-07-24,0.1222236874152216
1972-07-25,-0.004120077224488483
1972-07-26,-0.013249453157186508
1972-07-27,-0.00872171686050649
1972-07-28,0.005389130845362189
1972-07-31,0.02232549836238462
1972-08-01,0.03655516128150893
1972-08-02,-0.09155820827094985
1972-08-03,-0.07543516779939452
1972-08-04,0.07950058761908352
1972-08-07,-0.037079501659309955
1972-08-08,-0.055254459381103516
1972-08-09,0.023188178737957088
1972-08-10,0.12577274380898018
1972-08-11,0.25411535323934586
1972-08-14,0.019287231017131035
1972-08-15,-0.009165892795639508
1972-08-16,0.02250218515594682
1972-08-17,0.16812904179096222
1972-08-18,0.18200182418028632
1972-08-21,-0.09730461115638533
1972-08-22,0.1351968329003519
1972-08-23,0.0684606147309168
1972-08-24,-0.09120062366127968
1972-08-25,0.014038517475128742
1972-08-28,0.010545259962480458
1972-08-29,0.0290589121480771
1972-08-30,0.05827719946297094
1972-08-31,0.11390932917595009
1972-09-01,0.16927287408283576
1972-09-05,-0.01065334191127576
1972-09-06,-0.13259972358236283
1972-09-07,-0.039130361712707895
1972-09-08,0.02848694519120798
1972-09-11,-0.24705655781589897
1972-09-12,-0.14364327788353037
1972-09-13,0.08894378781318579
1972-09-14,-0.01689932601792421
1972-09-15,-0.008452447093265647
1972-09-18,-0.05649285435676532
1972-09-19,-0.055478165149690284
1972-09-20,-0.0191202492130067
1972-09-21,-0.17038275088582822
1972-09-22,0.07515816330909786
1972-09-25,0.0039341486230171085
1972-09-26,0.037381887435913086
1972-09-27,0.2338702879389949
1972-09-28,0.10664413186411181
1972-09-29,-0.11104081479870587
1972-10-02,-0.022526261806486758
1972-10-03,0.06500157044858312
1972-10-04,-0.0563551461696612
1972-10-05,-0.11180171787738757
1972-10-06,0.04962930766244966
1972-10-09,0.06170013795296114
1972-10-10,0.024661288261413006
1972-10-11,-0.05890498477585382
1972-10-12,-0.002220209687948227
1972-10-13,-0.09979603789290792
1972-10-16,-0.06182749748230165
1972-10-17,0.030639655736028004
1972-10-18,-0.04588757991790615
1972-10-19,-0.12636494015654165
1972-10-20,0.028531272411349562
1972-10-23,0.19011198401451068
1972-10-24,0.01600487470626888
1972-10-25,0.07747276306152528
1972-10-26,0.0029976105690003862
1972-10-27,-0.04725132913005581
1972-10-30,0.03339717826064614
1972-10-31,0.17027539987953233
1972-11-01,0.12765234830428085
1972-11-02,0.13102062880992804
1972-11-03,0.02710461989045143
1972-11-06,0.02275998677526303
1972-11-08,-0.02146570658197433
1972-11-09,0.06361429302059562
1972-11-10,0.07010559099061098
1972-11-13,0.012447043061253993
1972-11-14,0.05125034034251996
1972-11-15,-0.17059370632074433
1972-11-16,0.05862809181213535
1972-11-17,0.010153459651128571
1972-11-20,0.05194606829662618
1972-11-21,0.09422114133834825
1972-11-22,0.04732149466872215
1972-11-24,-0.08669307645486057
1972-11-27,-0.06442526852091035
1972-11-28,0.02002554178238114
1972-11-29,-0.01813028783214321
1972-11-30,0.20012758094437189
1972-12-01,0.08963161220355786
1972-12-04,0.0980546271800975
1972-12-05,-0.07233253668765727
1972-12-06,0.02126573801040621
1972-12-07,0.03938707590103263
1972-12-08,0.0007143355906009674
1972-12-11,-0.1397026824951162
1972-12-12,0.01904453428424091
1972-12-13,0.09193513831313638
1972-12-14,-0.0953671795626505
1972-12-15,0.007706625461576522
1972-12-18,-0.04132210969924799
1972-12-19,-0.04375915624657267
1972-12-20,0.017954158782956142
1972-12-21,-0.14605130224811802
1972-12-22,-0.03824391961097717
1972-12-26,0.01134258995250903
1972-12-27,-0.02871369361877285
1972-12-29,0.12251510739326577
1973-01-02,0.08484447586770116
1973-01-03,0.04722648625280357
1973-01-04,-0.03391785130781244
1973-01-05,0.018863548250759976
1973-01-08,-0.04032140035255338
1973-01-09,-0.1306498775295175
1973-01-10,0.06306504268272306
1973-01-11,-0.0604624759917165
1973-01-12,-0.17059920231501025
1973-01-15,-0.35587457656860266
1973-01-16,0.012478302717209289
1973-01-17,-0.030882529183926977
1973-01-18,0.028002094030380675
1973-01-19,-0.063960222636954
1973-01-22,-0.14738176345825238
1973-01-23,-0.014067669709522335
1973-01-24,-0.1878588071056413
1973-01-26,-0.0038690447807319117
1973-01-29,-0.0954596657379021
1973-01-30,-0.05137424707412919
1973-01-31,0.09641306774289049
1973-02-01,-0.16863402315214415
1973-02-02,0.01601926088333272
1973-02-05,-0.10301649689674264
1973-02-06,0.07112996918814574
1973-02-07,-0.16662934361671944
1973-02-08,-0.01744700763739715
1973-02-09,0.0358123719692216
1973-02-12,0.06092277578279237
1973-02-13,0.07133791565895109
1973-02-14,-0.00026076436042643536
1973-02-15,0.0924014091491685
1973-02-16,0.20564409613609413
1973-02-20,0.03345205386479577
1973-02-21,-0.14823299646377563
1973-02-22,-0.013140687402689366
1973-02-23,-0.18643820173335612
1973-02-26,-0.11539224183784569
1973-02-27,-0.06344169940588529
1973-02-28,0.20779978554203993
1973-03-01,-0.19643071350061803
1973-03-02,0.09851532387283513
1973-03-05,0.054336563596184106
1973-03-06,0.042088337664335285
1973-03-07,0.08833183882371642
1973-03-08,-0.06119640930643655
1973-03-09,0.0052634477615356445
1973-03-12,0.06588309778357271
1973-03-13,-0.02642654472926864
1973-03-14,-0.004856596577841543
1973-03-15,0.015235913249682653
1973-03-16,-0.14195781046489486
1973-03-19,-0.12706948001429552
1973-03-20,-0.16575980186462402
1973-03-21,-0.11037129163742065
1973-03-22,-0.09939684283058625
1973-03-23,-0.12322983426867751
1973-03-26,0.03148009867038226
1973-03-27,0.1809494945238228
1973-03-28,0.2046830496698071
1973-03-29,0.10991699403187027
1973-03-30,-0.04007739390966947
1973-04-02,-0.1790041597384331
1973-04-03,-0.1461640225266514
1973-04-04,-0.15879129576233453
1973-04-05,-0.02596603362065153
1973-04-06,0.10226354958875916
1973-04-09,0.05647852510776019
1973-04-10,0.16062803650802238
1973-04-11,0.00888825250121883
1973-04-12,-0.09941520331040721
1973-04-13,-0.1243516049295117
1973-04-16,-0.1292793075993366
1973-04-17,-0.026404637210770687
1973-04-18,-0.010904712497062263
1973-04-19,0.05712235423753853
1973-04-23,-0.32228496951876906
1973-04-24,-0.2319168189786538
1973-04-25,-0.037763744030357316
1973-04-26,0.01852818592539407
1973-04-27,-0.08744091357825212
1973-04-30,0.006275841649973302
1973-05-01,0.0059590024768176875
1973-05-02,0.13514088347272946
1973-05-03,0.23393708931935286
1973-05-04,0.06708365601378574
1973-05-07,-0.006702532628912294
1973-05-08,0.18317824220046042
